212,145,110,103,308,0,JAM,DMA
49,97,110,206,246,,MTQ,DMA
32,3,0,11,127,182,MEX,DMA
124,169,175,404,36,,MSR,DMA
296,260,229,1624,150,,ANT,DMA
74,218,313,2632,2919,0,PRI,DMA
0,0,0,0,127,0,RUS,DMA
4,6,11,0,357,1407,ESP,DMA
177,137,131,88,132,163,KNA,DMA
103,155,212,136,213,87,LCA,DMA
46,42,39,66,105,142,VCT,DMA
10,0,47,17,182,85,CHE,DMA
4945,2205,195,127,213,0,TTO,DMA
102,132,128,116,174,8926,GBR,DMA
4489,105,3456,19530,17967,42409,USA,DMA
88,0,223,200,8,4,VEN,DMA
64,936,2902,5879,4919,5388,VIR,DMA
31,152,187,593,656,,VGB,DMA
36,60,87,135,231,,AIA,DOM
330,469,537,645,1005,1323,ATG,DOM
278,138,6,273,1524,0,ARG,DOM
0,0,0,0,171,0,ARM,DOM
1048,991,937,2032,3630,4317,ABW,DOM
0,0,4,38,47,105,AUS,DOM
53,616,13,143,1144,0,AUT,DOM
207,112,56,53,59,77,BHS,DOM
234,160,105,152,174,0,BRB,DOM
40,471,72,211,648,1451,BEL,DOM
43,162,144,11,4,0,BMU,DOM
104,216,168,275,102,103,BRA,DOM
460,4926,9585,1591,5150,7573,CAN,DOM
1,2,7,29,415,82,CYM,DOM
43,77,89,124,272,481,CHL,DOM
142,133,100,70,318,310,COL,DOM
36,34,82,348,825,0,CRI,DOM
617,558,287,152,130,118,CUB,DOM
32,23,13,38,76,111,DNK,DOM
22,41,64,68,134,485,ECU,DOM
4222,422,312,270,7123,458,FRA,DOM
359,448,224,466,3277,7817,DEU,DOM
10,29,52,578,130,199,GRC,DOM
84,48,13,97,181,,GRD,DOM
29,49,112,253,227,,GLP,DOM
10251,5550,7030,9517,12882,9668,HTI,DOM
93,42,54,118,100,84,HND,DOM
202,3662,548,9575,17851,24174,ITA,DOM
608,82,284,4,942,0,JAM,DOM
0,2,5,57,110,486,JPN,DOM
4,20,94,174,2,0,KEN,DOM
4,5,10,60,178,215,LUX,DOM
62,124,344,262,314,,MTQ,DOM
332,96,8,480,882,1195,MEX,DOM
1,368,1019,2935,6172,7298,NLD,DOM
2750,2415,2122,7316,8826,,ANT,DOM
5,3,10,54,241,460,NOR,DOM
180,258,247,1450,5962,8479,PAN,DOM
36,21,6,109,89,75,PER,DOM
10,42,43,9,701,905,PHL,DOM
2996,8837,12695,37731,8365,0,PRI,DOM
0,0,0,0,2279,0,RUS,DOM
236,399,683,6944,35587,130832,ESP,DOM
124,96,91,104,368,457,KNA,DOM
74,45,18,150,105,31,LCA,DOM
109,100,93,103,164,0,VCT,DOM
1,106,56,29,242,410,SWE,DOM
451,6,2210,795,4688,6012,CHE,DOM
16,0,84,169,581,0,THA,DOM
1477,890,612,397,612,0,TTO,DOM
19,50,129,353,390,,TCA,DOM
0,0,0,0,1540,0,UKR,DOM
6351,8214,7927,7175,10827,693,GBR,DOM
13265,75310,188690,376328,706894,787015,USA,DOM
126,105,76,78,35,32,URY,DOM
8064,1824,15928,18221,14307,13804,VEN,DOM
124,530,740,2256,3201,3484,VIR,DOM
12,59,73,669,739,,VGB,DOM
697,346,16,1016,2035,0,ARG,ECU
0,0,0,0,108,0,ARM,ECU
18,53,118,1049,1324,1892,AUS,ECU
215,83,208,618,242,0,AUT,ECU
172,2,278,905,1212,1867,BEL,ECU
81,100,115,228,663,1093,BOL,ECU
473,357,753,610,1188,1195,BRA,ECU
2805,3557,4396,7599,11121,15698,CAN,ECU
946,950,1149,2153,8846,16093,CHL,ECU
8023,9100,8786,8886,11366,11437,COL,ECU
155,176,196,464,956,0,CRI,ECU
80,90,111,173,389,557,DNK,ECU
27,287,537,823,1159,1417,DOM,ECU
59,63,80,92,92,118,SLV,ECU
23,97,187,41,75,93,FIN,ECU
10528,1053,1,0,17761,1643,FRA,ECU
864,1903,913,1086,14116,5908,DEU,ECU
42,119,215,16,29,47,GRC,ECU
102,109,118,89,103,130,GTM,ECU
102,47,60,130,334,285,HND,ECU
46,58,104,75,54,106,IRL,ECU
60,72,68,884,2018,0,ISR,ECU
823,4952,315,1345,21819,95226,ITA,ECU
0,0,2,53,0,217,JPN,ECU
5,7,25,149,25,30,LUX,ECU
3,3,5,137,159,0,MKD,ECU
3,45,95,641,1247,1771,MEX,ECU
3,0,0,0,1043,1641,NLD,ECU
37,63,70,75,90,120,NIC,ECU
13,18,131,45,75,0,NGA,ECU
19,23,103,181,384,633,NOR,ECU
1882,1775,1455,1652,1930,2744,PAN,ECU
2122,1952,1699,1904,1557,1296,PER,ECU
2,5,12,0,352,316,PRT,ECU
2,6,9,581,83,0,PRI,ECU
0,0,0,0,1450,0,RUS,ECU
16,16,28,54,202,,SCG,ECU
951,1604,2748,9716,176212,519123,ESP,ECU
5,161,661,567,940,1491,SWE,ECU
734,915,510,3426,1157,1862,CHE,ECU
0,0,0,0,979,0,UKR,ECU
344,19,3489,4441,9796,4020,GBR,ECU
8400,46789,99076,152738,302705,420751,USA,ECU
314,260,188,193,225,204,URY,ECU
10857,5054,19382,24534,29027,28410,VEN,ECU
881,345,272,215,169,,DZA,EGY
968,471,1,551,266,0,ARG,EGY
15552,25414,29551,32444,34132,41204,AUS,EGY
100,3174,3971,6987,6661,11982,AUT,EGY
134,588,1147,253,8934,34350,BHR,EGY
88,182,381,932,724,2596,BEL,EGY
102,133,172,227,390,0,BEN,EGY
1984,5496,6445,4164,3387,3413,BRA,EGY
31,32,33,33,153,0,BGR,EGY
1627,9164,17045,26011,35874,47234,CAN,EGY
120,1253,196,84,79,146,CHL,EGY
57,80,94,113,116,0,COL,EGY
401,2911,1813,1253,1026,,COD,EGY
238,367,471,122,632,0,CIV,EGY
121,419,716,1021,2365,4579,CYP,EGY
10,11,12,88,158,159,CZE,EGY
67,1,723,946,1247,1712,DNK,EGY
11,21,32,34,36,116,ECU,EGY
204,10,8,6,8,0,SLV,EGY
500,475,500,525,552,0,ETH,EGY
1,5,10,193,388,699,FIN,EGY
3000,7189,18606,20919,5060,28024,FRA,EGY
25,65,129,301,459,,GUF,EGY
43,27,12,122,461,0,PYF,EGY
133,35,27,23,35,0,GAB,EGY
2111,5224,9577,7609,14208,20892,DEU,EGY
678,1075,1927,9891,7156,9223,GRC,EGY
23,176,0,17,20,0,GUM,EGY
1,2,3,48,159,0,GIN,EGY
387,1279,1174,1021,973,419,HUN,EGY
388,1586,462,720,792,0,IND,EGY
8039,5059,2361,231,3335,0,IDN,EGY
107,190,719,1723,1453,0,IRN,EGY
139,2930,5043,8787,2510,0,IRQ,EGY
13,17,30,37,620,1456,IRL,EGY
28481,33842,31199,25275,24672,32258,ISR,EGY
384,589,15770,37994,43477,90463,ITA,EGY
1,20,45,383,1091,1750,JPN,EGY
157,6406,25456,85785,102174,851803,JOR,EGY
1743,37212,111358,120896,114162,319483,KWT,EGY
121,450,572,12934,37538,,LBN,EGY
5398,71015,180526,265932,318394,397064,LBY,EGY
4,6,21,125,107,129,LUX,EGY
2,2,4,109,126,0,MKD,EGY
19,11,26,219,198,72,MDG,EGY
4,4,587,576,566,0,MWI,EGY
25,43,50,97,116,,MTQ,EGY
0,1,2,217,240,383,MRT,EGY
0,91,0,173,131,159,MEX,EGY
4,143,29,36,43,0,MCO,EGY
1321,425,239,202,185,,MAR,EGY
360,342,204,80,66,0,MMR,EGY
2,765,2117,6102,9381,11301,NLD,EGY
4,357,2,113,256,0,NCL,EGY
230,378,419,443,1167,1467,NZL,EGY
2,3,4,186,431,0,NER,EGY
943,1415,10952,3779,6336,9591,NGA,EGY
53,104,186,296,393,679,NOR,EGY
2697,3880,9023,26169,38528,40711,OMN,EGY
150,143,0,65,50,62,PAN,EGY
6,17,0,143,25,0,PRY,EGY
128,100,68,74,61,41,PER,EGY
130,139,544,114,731,418,PHL,EGY
14,12,73,135,224,226,POL,EGY
12,31,81,57,0,144,PRT,EGY
115,2405,8462,21596,56093,87727,QAT,EGY
12110,68199,347779,906089,980205,1005873,SAU,EGY
4,4,5,15,27,132,SVK,EGY
1499,2358,3208,6138,1951,0,ZAF,EGY
0,0,0,882,1631,4185,ESP,EGY
2235,2132,2735,1558,1880,12088,SDN,EGY
115,61,134,1321,2062,2823,SWE,EGY
343,94,470,349,1710,5010,CHE,EGY
7004,6715,2540,3592,4723,0,SYR,EGY
29,2,1069,2146,7367,0,THA,EGY
1786,55,1314,5,5,0,TUN,EGY
1350,1530,1454,2291,779,863,TUR,EGY
7,7,92,191,9,0,UGA,EGY
129,3850,42028,77983,133986,140935,ARE,EGY
23283,2545,24031,25289,26975,28102,GBR,EGY
8884,30520,52431,79861,118619,132513,USA,EGY
208,752,484,470,292,239,VEN,EGY
0,7,3,1,135,,VNM,EGY
30461,36318,42998,56581,87461,119564,PSE,EGY
1121,1388,1719,2128,2487,58037,YEM,EGY
4,4,883,237,214,209,ZMB,EGY
1982,2555,2410,2273,2090,0,ZWE,EGY
38,19,0,183,0,0,ARG,SLV
128,430,848,8477,9589,11352,AUS,SLV
9,101,8,23,23,0,AUT,SLV
7,45,69,35,46,391,BEL,SLV
709,948,1103,0,6038,8257,BLZ,SLV
3,5,6,42,101,166,BOL,SLV
114,346,490,402,480,483,BRA,SLV
517,5546,10793,12965,38167,49801,CAN,SLV
81,107,203,225,227,389,CHL,SLV
135,162,165,176,308,309,COL,SLV
965,751,5345,6349,8722,14379,CRI,SLV
21,119,213,320,446,546,DOM,SLV
3,6,9,9,178,717,ECU,SLV
5,3,0,47,165,0,EGY,SLV
919,92,68,59,1551,1119,FRA,SLV
74,74,50,420,536,768,DEU,SLV
3017,15349,16884,14308,11854,14855,GTM,SLV
44548,12625,9003,7484,6644,5474,HND,SLV
34,188,37,51,5319,7989,ITA,SLV
0,3,6,73,141,127,JPN,SLV
2732,1339,2122,5167,5485,7869,MEX,SLV
0,0,0,0,276,330,NLD,SLV
1015,1713,1925,2065,2471,3291,NIC,SLV
2,3,6,55,110,183,NOR,SLV
1136,1271,1721,2493,2068,2942,PAN,SLV
2,58,9,2,97,121,PHL,SLV
2,5,7,527,65,0,PRI,SLV
82,139,238,1313,2223,8130,ESP,SLV
0,14,28,49,2306,2899,SWE,SLV
75,1,369,133,164,468,CHE,SLV
4,0,18,37,127,0,THA,SLV
30,12391,758,1067,1,788,GBR,SLV
7453,18548,105316,502329,827583,1116420,USA,SLV
449,486,997,1015,909,813,VEN,SLV
64,83,108,143,245,0,BEN,GNQ
2,3,2,871,733,0,CMR,GNQ
33,18,40,103,32,144,CAF,GNQ
0,3563,2242,1549,1268,,COD,GNQ
32,54,259,430,79,531,COG,GNQ
149,231,296,76,419,0,CIV,GNQ
3,0,32,187,3,,ERI,GNQ
615,585,615,647,680,0,ETH,GNQ
213,511,4,7,360,142,FRA,GNQ
165,6732,13473,25437,38709,62711,GAB,GNQ
37,40,37,45,836,153,DEU,GNQ
29,45,186,299,60,16,ITA,GNQ
27,0,29,61,197,0,KEN,GNQ
2,2,3,127,296,0,NER,GNQ
0,470,4846,1881,3153,4772,NGA,GNQ
407,387,368,130,124,353,STP,GNQ
5,1,54,288,5,,SOM,GNQ
0,0,0,70,10778,24829,ESP,GNQ
1240,1183,1518,2130,2570,0,SDN,GNQ
24,89,179,13,926,68,GBR,GNQ
13,29,141,281,780,376,USA,GNQ
54,148,432,401,1584,2523,AUS,ERI
6,24,28,6,206,318,BHR,ERI
13,19,25,122,123,0,BEL,ERI
166,937,1743,835,4698,7136,CAN,ERI
400,220,476,8,2,0,CAF,ERI
9,43018,27068,18705,15315,,COD,ERI
383,644,99,164,30,0,COG,ERI
16,25,33,8,222,0,CIV,ERI
3,0,13,47,92,166,DNK,ERI
441,804,1619,2539,3259,0,DJI,ERI
24,202,397,477,371,688,EGY,ERI
230750,219497,230751,242582,255018,290383,ETH,ERI
118,283,2,4,199,137,FRA,ERI
1986,449,243,45,68,0,GAB,ERI
28,229,149,568,820,0,GMB,ERI
84,81,72,3571,1678,6561,DEU,ERI
3,39,24,192,85,125,GRC,ERI
11,7,7,9,311,0,IDN,ERI
58,89,7705,9035,7441,14805,ITA,ERI
0,3,6,55,156,10,JPN,ERI
3,594,772,960,20,0,KEN,ERI
20,287,93,430,406,0,KWT,ERI
7,3,7,48,1016,,LBN,ERI
285,164,384,28,25,0,MDG,ERI
0,33,92,264,437,812,NLD,ERI
4,15,44,36,71,128,NZL,ERI
0,117,1203,467,783,0,NGA,ERI
0,31,71,272,930,1030,NOR,ERI
35,51,118,341,503,0,OMN,ERI
7,14,101,80,1519,0,QAT,ERI
0,36,45,62,735,0,RWA,ERI
372,2092,10669,27798,30072,40644,SAU,ERI
45,16,466,541,2,,SOM,ERI
0,10,20,23,226,0,ZAF,ERI
124,118,151,213,256,458042,SDN,ERI
12,69,366,1914,3020,5276,SWE,ERI
52,14,66,53,1378,1259,CHE,ERI
555,158,217,307,403,0,SYR,ERI
1,0,40,79,273,0,THA,ERI
5,142,1546,2869,4929,0,ARE,ERI
14,49,99,7,2108,8690,GBR,ERI
345,694,2592,8526,17438,12689,USA,ERI
116,138,163,215,332,0,PSE,ERI
206,150,102,122,16,21,ARG,EST
0,0,0,148,688,0,ARM,EST
6744,8781,5909,3272,2364,2418,AUS,EST
35,39,14,0,77,203,AUT,EST
0,0,0,243,159,0,AZE,EST
0,0,0,3246,2268,0,BLR,EST
302,138,49,46,218,1251,BEL,EST
148,109,68,43,2,0,BRA,EST
8243,6934,5731,5734,6524,6170,CAN,EST
83,92,101,717,62,62,CZE,EST
66,219,156,136,597,1070,DNK,EST
12160,8727,6926,8508,31597,18637,FIN,EST
8716,3178,891,15,14705,778,FRA,EST
0,0,0,644,404,41,GEO,EST
6247,6532,6285,38860,42892,6149,DEU,EST
4,0,17,26,52,133,GRC,EST
117,928,865,757,723,67,HUN,EST
17,21,38,51,640,3511,IRL,EST
219,260,426,843,1517,7491,ISR,EST
214,194,206,71,393,954,ITA,EST
0,2,7,532,7,0,JOR,EST
0,0,0,2428,1914,895,KAZ,EST
0,0,0,353,167,0,KGZ,EST
7518,7068,6003,5401,4015,3551,LVA,EST
0,0,0,1663,1113,701,LTU,EST
5,16,21,123,28,33,LUX,EST
6,6,11,118,137,0,MKD,EST
0,0,0,606,497,0,MDA,EST
571,146,106,20,179,1770,NLD,EST
299,281,176,168,101,115,NZL,EST
61,65,63,59,334,765,NOR,EST
1955,1683,1157,734,363,308,POL,EST
0,0,3,10,65,317,PRT,EST
0,88904,78400,65485,67402,69054,RUS,EST
35,36,64,44,163,,SCG,EST
33,36,40,124,9,14,SVK,EST
84,101,117,58,86,0,ZAF,EST
39,65,112,8,166,1298,ESP,EST
13998,3309,3032,13621,13485,15099,SWE,EST
82,11,79,1515,127,247,CHE,EST
0,0,0,565,425,0,TJK,EST
42,36,26,32,113,127,TUR,EST
0,0,0,376,276,0,TKM,EST
0,11942,10741,10994,20763,0,UKR,EST
2044,1635,1149,859,51,2686,GBR,EST
27105,20815,22519,19596,11706,12738,USA,EST
0,0,0,1551,1264,0,UZB,EST
133,363,1062,890,3518,7358,AUS,ETH
36,24,41,74,299,0,AUT,ETH
32,44,64,288,290,1360,BEL,ETH
3,4,3,160,135,0,CMR,ETH
651,3671,6828,2503,14075,22951,CAN,ETH
19,0,155,560,1087,1521,DNK,ETH
3442,6273,12632,19811,25437,34697,DJI,ETH
20,309,626,13,583,636,EGY,ETH
32,25,10,117,160,,ERI,ETH
0,1,3,183,660,1237,FIN,ETH
661,1583,12,21,1114,3956,FRA,ETH
207,191,171,9555,3971,21085,DEU,ETH
7,93,180,2522,1118,1663,GRC,ETH
30,112,103,90,85,96,HUN,ETH
127,519,151,236,259,0,IND,ETH
3,4,7,8,103,220,IRL,ETH
2736,3251,4389,30337,66967,87556,ISR,ETH
138,211,5820,6783,5587,17226,ITA,ETH
0,0,0,8,23,313,JPN,ETH
16,58,212,14,75,0,JOR,ETH
871,4634,6026,7493,20332,30763,KEN,ETH
14,201,65,41,39,0,KWT,ETH
4,22,18,76,2329,,LBN,ETH
1,1,156,153,150,0,MWI,ETH
0,565,1563,4504,7455,8144,NLD,ETH
9,36,108,88,643,1014,NZL,ETH
0,17,177,69,115,0,NGA,ETH
2,163,384,1455,2237,5198,NOR,ETH
16,23,53,154,227,0,OMN,ETH
4,119,268,128,3481,0,QAT,ETH
262,1473,7513,19573,21174,28618,SAU,ETH
47,37,17,179,306,,SOM,ETH
0,56,112,124,1244,0,ZAF,ETH
0,0,0,218,269,1058,ESP,ETH
1738,1658,2126,2978,3593,152094,SDN,ETH
46,270,1426,7464,11776,12534,SWE,ETH
123,34,156,125,2231,2019,CHE,ETH
11,105,76,108,142,0,SYR,ETH
4,4,43,124,31,0,TZA,ETH
244,443,529,957,63,66,TUR,ETH
77,77,129,198,105,0,UGA,ETH
1,43,469,870,1496,0,ARE,ETH
76,276,556,42,11796,10298,GBR,ETH
1415,2847,10583,34983,71578,139693,USA,ETH
116,139,164,216,334,0,PSE,ETH
444,549,680,842,984,0,YEM,ETH
192,154,33,2,2,0,ZMB,ETH
268,346,326,307,283,0,ZWE,ETH
0,0,0,152,21,33,AUS,FRO
6005,5127,6254,6981,9914,0,DNK,FRO
1580,565,0,3,2665,0,FRA,FRO
65,181,221,214,182,,GRL,FRO
0,2,0,247,309,664,ISL,FRO
101,25,18,0,3,3,NLD,FRO
365,336,501,534,921,0,NOR,FRO
2789,1519,194,1,0,0,ZAF,FRO
9,7,147,1,0,0,SWE,FRO
0,522,348,0,0,0,GBR,FRO
1,4,10,116,110,,AUS,FLK
3,4,4,127,29,,CAN,FLK
271,212,106,0,993,,COL,FLK
169,238,8,10,180,,NZL,FLK
0,0,453,42,0,,USA,FLK
18,16,18,143,154,175,ASM,FJI
2673,4269,9485,29315,43695,60544,AUS,FJI
429,215,0,14187,22154,28387,CAN,FJI
13,1,0,3,22,113,FRA,FJI
2,2,3,29,34,113,DEU,FJI
23,179,3,69,110,0,GUM,FJI
85,301,300,2317,1026,179,IND,FJI
0,2,5,51,92,187,JPN,FJI
37,34,38,121,108,0,KIR,FJI
43,1,70,186,363,,NRU,FJI
5,31,61,55,59,3708,NCL,FJI
3017,5243,6705,8328,25402,41288,NZL,FJI
69,171,217,168,126,0,PNG,FJI
108,217,226,97,166,259,WSM,FJI
226,249,204,249,313,360,SLB,FJI
0,3,0,5,27,169,CHE,FJI
18,54,215,380,203,108,TON,FJI
26,1,0,0,3,4588,GBR,FJI
1053,1035,9367,17183,31505,41338,USA,FJI
211,246,164,162,68,31,VUT,FJI
19,123,233,156,0,0,ARG,FIN
6220,6859,9168,8732,8184,10091,AUS,FIN
1149,1362,1061,819,1434,1699,AUT,FIN
937,232,625,877,2933,3682,BEL,FIN
19,20,35,170,134,0,BIH,FIN
4,402,499,168,165,166,BRA,FIN
28659,18527,8534,22400,13990,14604,CAN,FIN
38,150,0,98,131,221,CHL,FIN
0,0,1,2,225,437,CYP,FIN
6,7,8,56,335,335,CZE,FIN
2122,3128,3693,3452,3566,4143,DNK,FIN
1,2,3,3,44,175,ECU,FIN
6,98,199,0,146,0,EGY,FIN
0,0,0,0,1381,999,EST,FIN
46878,16770,2041,2738,79086,4016,FRA,FIN
3290,5664,10892,9441,16932,21363,DEU,FIN
111,314,767,1252,701,1276,GRC,FIN
1610,651,480,382,347,768,HUN,FIN
44,76,68,175,119,307,ISL,FIN
19,1,4,135,19,0,IND,FIN
31,40,71,64,791,1363,IRL,FIN
7205,7012,7240,3962,2217,2240,ITA,FIN
0,10,22,470,155,593,JPN,FIN
0,0,0,0,130,588,LVA,FIN
27,84,112,663,695,838,LUX,FIN
33,34,60,633,735,0,MKD,FIN
102,107,10,30,129,188,MEX,FIN
20,11,155,193,228,0,MCO,FIN
2993,906,948,1236,2302,2392,NLD,FIN
253,260,260,254,376,433,NZL,FIN
39,27,122,28,47,0,NGA,FIN
1439,2174,3795,4315,6776,10220,NOR,FIN
8,29,33,16,420,536,PHL,FIN
72,62,100,141,208,224,POL,FIN
16,41,108,133,371,440,PRT,FIN
285,244,172,123,103,,ROM,FIN
186,189,338,232,858,,SCG,FIN
293,420,545,302,274,0,ZAF,FIN
202,341,585,2298,4340,13238,ESP,FIN
21,20,26,84,101,0,SDN,FIN
99867,242646,250527,222029,193364,189535,SWE,FIN
2460,1558,2999,3695,2634,4312,CHE,FIN
351,325,49,47,227,502,TZA,FIN
13,28,78,135,441,0,THA,FIN
7,13,15,27,1667,1873,TUR,FIN
0,0,150,323,11,0,UGA,FIN
2492,15616,4301,5363,1318,14997,GBR,FIN
70558,53861,32529,24370,23608,13490,USA,FIN
0,109,27,0,62,52,VEN,FIN
149835,58723,46294,36496,28772,,DZA,FRA
190,1024,2431,4001,4346,5805,AND,FRA
1496,596,238,261,411,0,AGO,FRA
0,0,1,60,102,,AIA,FRA
161,229,126,33,42,56,ATG,FRA
22915,15896,9787,7159,7332,6223,ARG,FRA
84,80,75,112,200,0,ABW,FRA
5208,7699,12859,14500,17107,25752,AUS,FRA
12310,6010,4348,3398,5748,7715,AUT,FRA
280,149,92,50,56,130,BHS,FRA
400,206,38,656,751,0,BRB,FRA
60056,88405,106324,93350,113542,174750,BEL,FRA
281,365,474,624,1071,1916,BEN,FRA
312,224,146,361,427,702,BOL,FRA
393,400,715,3489,2748,0,BIH,FRA
10498,9092,10247,8042,8371,8433,BRA,FRA
72,75,77,76,354,0,BGR,FRA
495,702,1341,591,1193,0,BFA,FRA
628,503,404,27,22,0,BDI,FRA
1485,1252,16,149,922,1311,KHM,FRA
7229,8133,6476,9612,8092,8793,CMR,FRA
35113,44354,54664,61528,78675,92606,CAN,FRA
206,228,252,298,346,187,CPV,FRA
1,2,7,17,710,47,CYM,FRA
1737,958,2068,2188,685,3060,CAF,FRA
656,726,802,886,1004,0,TCD,FRA
2844,2299,1921,2139,3097,5214,CHL,FRA
388,105,25,219,502,,CHN,FRA
1355,1508,1426,1410,1672,1657,COL,FRA
41,99,400,585,573,522,COM,FRA
19348,146683,91409,63168,51717,,COD,FRA
2051,3451,4585,7608,1404,10942,COG,FRA
155,91,170,340,656,0,CRI,FRA
14335,22162,28421,6878,8511,0,CIV,FRA
3870,3934,7043,850,667,496,HRV,FRA
443,401,221,132,160,144,CUB,FRA
12,30,48,66,418,811,CYP,FRA
267,295,326,2303,3650,3670,CZE,FRA
440,1261,2184,2660,4099,5570,DNK,FRA
20,36,73,114,147,0,DJI,FRA
127,70,13,30,45,0,DMA,FRA
1101,1568,1957,2460,3077,3764,DOM,FRA
232,432,673,682,916,3101,ECU,FRA
10868,7058,2994,2728,5426,1744,EGY,FRA
260,120,116,112,161,205,SLV,FRA
6888,3318,179,94,154,152,GNQ,FRA
448,347,1133,207,64,,ERI,FRA
2626,2498,2626,2760,2902,0,ETH,FRA
118,62,10,3,4,0,FJI,FRA
181,192,239,535,1086,1873,FIN,FRA
1180,4573,5757,11865,20779,,GUF,FRA
1712,5967,14586,17942,21581,25755,PYF,FRA
620,1435,2679,4935,7510,14828,GAB,FRA
53,123,921,1308,1888,0,GMB,FRA
23951,39654,74684,70276,112171,169945,DEU,FRA
380,2429,786,2751,4715,,GHA,FRA
216,615,3913,8495,5066,1872,GRC,FRA
144,75,10,166,309,,GRD,FRA
3073,10711,15042,30105,47533,,GLP,FRA
28,132,0,21,23,0,GUM,FRA
285,242,287,211,160,201,GTM,FRA
443,661,986,529,1038,1614,GIN,FRA
395,307,389,527,713,0,HTI,FRA
42,19,25,53,104,89,HND,FRA
450,685,20,812,849,0,HKG,FRA
3313,2004,1613,1336,1239,3465,HUN,FRA
5,37,78,141,257,611,ISL,FRA
1277,3398,1997,5691,2650,1188,IND,FRA
440,666,1918,2504,7870,13657,IRL,FRA
2111,2509,2957,14884,31949,41771,ISR,FRA
39400,82797,122819,65596,46629,40053,ITA,FRA
388,128,487,6,1436,0,JAM,FRA
718,135,298,3294,4854,8881,JPN,FRA
176,106,201,193,390,3251,JOR,FRA
31,1190,851,463,320,0,KEN,FRA
69,107,308,348,1154,1278,KOR,FRA
12,63,467,469,443,0,KWT,FRA
0,0,0,0,120,0,LVA,FRA
18,17,13,608,1233,,LBN,FRA
61,151,244,205,108,0,LSO,FRA
192,223,126,126,120,124,LBR,FRA
2976,4136,10515,15489,18545,0,LBY,FRA
0,0,0,0,196,119,LTU,FRA
10503,11074,12999,13509,18733,22494,LUX,FRA
688,699,1251,2311,2685,0,MKD,FRA
46760,26881,35190,15082,13633,12365,MDG,FRA
90,88,195,192,188,0,MWI,FRA
3,130,389,1250,2588,0,MYS,FRA
3181,3123,3065,3009,2491,2604,MLI,FRA
8,54,35,36,63,128,MLT,FRA
3786,9838,14552,26201,37431,,MTQ,FRA
1251,2092,3498,1343,1484,2365,MRT,FRA
1113,1143,1848,1898,2479,4599,MUS,FRA
122,258,547,1413,4191,,MYT,FRA
4228,3544,4762,4257,5777,8378,MEX,FRA
8636,8548,7522,7673,7135,9298,MCO,FRA
178533,57388,32232,27278,24973,,MAR,FRA
88,38,117,219,229,0,MOZ,FRA
64,102,163,262,251,0,NAM,FRA
0,18,39,83,129,0,NPL,FRA
4713,2890,5544,13621,18274,20251,NLD,FRA
414,363,319,451,202,,ANT,FRA
7030,9168,16852,18863,24944,0,NCL,FRA
424,461,607,895,1604,3551,NZL,FRA
53,89,100,107,128,171,NIC,FRA
6002,8103,10937,8108,2336,0,NER,FRA
8947,7605,43848,12537,21021,0,NGA,FRA
670,957,2053,2466,2996,4464,NOR,FRA
29,41,96,279,411,516,OMN,FRA
117,370,297,239,192,,PAK,FRA
405,375,314,312,332,470,PAN,FRA
72,177,193,150,112,0,PNG,FRA
78,233,317,460,410,377,PRY,FRA
1379,1897,2299,1183,967,806,PER,FRA
34,174,172,237,426,456,PHL,FRA
66362,57144,46523,39300,36937,36150,POL,FRA
3441,8990,23489,60844,93565,134355,PRT,FRA
385,1135,1630,1119,14326,0,PRI,FRA
18,90,188,1015,1843,0,QAT,FRA
4244,9230,19150,38190,69863,,REU,FRA
1186,1017,718,512,1028,,ROM,FRA
911,332,377,576,2581,0,RWA,FRA
117,333,480,808,1136,,SPM,FRA
7,7,965,1014,1066,0,SMR,FRA
4,21,109,283,306,0,SAU,FRA
15858,10211,10771,20088,19807,17192,SEN,FRA
3780,3842,6879,10920,40418,,SCG,FRA
27,113,165,301,262,,SYC,FRA
111,183,225,222,149,0,SLE,FRA
463,73,240,629,795,0,SGP,FRA
106,117,129,398,1381,2140,SVK,FRA
1123,1141,2043,1403,1109,329,SVN,FRA
665,510,1937,318,123,,SOM,FRA
1534,2505,3469,2482,3197,0,ZAF,FRA
43966,74159,127032,132217,126435,252618,ESP,FRA
0,0,811,563,484,425,LKA,FRA
35,27,25,177,7,0,KNA,FRA
127,72,20,257,174,39,LCA,FRA
56,51,48,67,107,0,VCT,FRA
1123,1071,1374,4091,4936,148,SDN,FRA
22,342,488,1116,2279,3143,SUR,FRA
1725,2586,3156,3923,5541,7460,SWE,FRA
42069,56585,56276,56141,65553,110377,CHE,FRA
11,100,72,102,135,0,SYR,FRA
2610,2419,2287,2203,1651,0,TZA,FRA
70,147,381,656,2125,3570,THA,FRA
3561,5091,5356,5594,5764,6393,TGO,FRA
2530,2060,2331,1892,1048,0,TTO,FRA
88881,12924,6461,3872,3648,3425,TUN,FRA
1302,3920,5304,10160,15948,17979,TUR,FRA
0,0,2,103,114,,TCA,FRA
174,173,135,110,1459,0,UGA,FRA
0,14,149,276,474,0,ARE,FRA
36254,21661,39996,54189,116631,128020,GBR,FRA
116814,124960,167205,171151,198061,160721,USA,FRA
399,330,238,904,900,814,URY,FRA
602,702,675,238,120,174,VUT,FRA
2094,3990,4979,4731,3662,3323,VEN,FRA
110,162,7,112,137,0,VIR,FRA
10,34,115,295,592,,WLF,FRA
